               Related              Related ['P5,1288 1458 1512 1506']
                   and                  and ['P6,1784 1534 1888 1581']
              splenial             splenial ['P6,1925 1534 2150 1595']
                 bones                bones ['P6,11 1611 180 1658']
                    no                   no ['P6,223 1625 294 1658']
                longer               longer ['P6,336 1611 524 1672']
           constitutes          constitutes ['P6,564 1610 876 1658']
                     a                    a ['P6,919 1625 950 1658']
          synapomorphy         synapomorphy ['P6,992 1611 1425 1672']
                useful               useful ['P6,1466 1610 1645 1658']
                    in                   in ['P6,1685 1611 1741 1657']
X2              de?ning             defining ['P6,1781 1610 2020 1672']
                   the                  the ['P6,2061 1611 2149 1658']
         Trechnotheria        Trechnotheria ['P6,12 1686 420 1734']
                     (                    ( ['P6,448 1686 841 1745']
                     =                    = ['P6,448 1686 841 1745']
            Holotheria           Holotheria ['P6,448 1686 841 1745']
             exclusive            exclusive ['P6,866 1686 1142 1734']
                    of                   of ['P6,1170 1686 1233 1734']
         Kuehneotheria        Kuehneotheria ['P6,1257 1686 1727 1744']
                     )                    ) ['P6,1257 1686 1727 1744']
                     .                    . ['P6,1257 1686 1727 1744']
                     A                    A ['P6,86 1763 137 1809']
                   new                  new ['P6,163 1777 284 1810']
             cladogram            cladogram ['P6,311 1762 621 1824']
                 draws                draws ['P6,646 1762 818 1810']
              together             together ['P6,845 1762 1087 1824']
                   all                  all ['P6,1112 1762 1182 1810']
              relevant             relevant ['P6,1207 1762 1444 1810']
         morphological        morphological ['P6,1468 1762 1896 1824']
                  data                 data ['P6,1921 1762 2043 1810']
                   for                  for ['P6,2066 1762 2151 1810']
                   the                  the ['P6,12 1838 100 1885']
                 known                known ['P6,126 1838 326 1885']
           dryolestids          dryolestids ['P6,354 1838 677 1899']
                    of                   of ['P6,706 1838 770 1885']
                   the                  the ['P6,791 1838 879 1885']
                 world                world ['P6,906 1838 1091 1885']
                     .                    . ['P6,906 1838 1091 1885']
                   The                  The ['P6,1121 1838 1234 1885']
             cladogram            cladogram ['P6,1261 1838 1571 1899']
                unites               unites ['P6,1596 1838 1787 1894']
                     ,                    , ['P6,1596 1838 1787 1894']
                   for                  for ['P6,1815 1838 1900 1885']
                   the                  the ['P6,1924 1838 2012 1885']
X2                 ?rst                first ['P6,2038 1838 2151 1885']
                   786                  786 ['P6,221 1974 283 2002']
               JOURNAL              JOURNAL ['P6,651 1974 838 2002']
                    OF                   OF ['P6,854 1975 911 2002']
            VERTEBRATE           VERTEBRATE ['P6,927 1974 1182 2002']
          PALEONTOLOGY         PALEONTOLOGY ['P6,1195 1974 1527 2006']
                     ,                    , ['P6,1195 1974 1527 2006']
                   VOL                  VOL ['P6,1549 1975 1633 2002']
.                    .                      ['P6,1549 1975 1633 2002']
                    20                   20 ['P6,1652 1974 1701 2006']
                     ,                    , ['P6,1652 1974 1701 2006']
X2                  No.                  NO. ['P6,1719 1975 1786 2002']
                     4                    4 ['P6,1805 1974 1833 2006']
                     ,                    , ['P6,1805 1974 1833 2006']
                  2000                 2000 ['P6,1853 1974 1938 2002']
                  time                 time ['P6,13 2144 158 2200']
                     ,                    , ['P6,13 2144 158 2200']
            characters           characters ['P6,192 2144 487 2192']
                  from                 from ['P6,519 2144 661 2192']
                 upper                upper ['P6,689 2159 858 2206']
                   and                  and ['P6,888 2144 992 2192']
                 lower                lower ['P6,1021 2144 1189 2192']
            dentitions           dentitions ['P6,1218 2144 1524 2200']
